customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_total,segment
CUST6510,2024-11-25,1,26010.92,583,1,1,2,4,At Risk
CUST6511,2026-02-20,10,122967.41,131,3,4,4,11,Champions
CUST6512,2026-06-13,10,128423.02,18,4,4,4,12,Champions
CUST6513,2026-05-17,3,16497.3,45,4,2,1,7,Potential Loyalists
CUST6514,2025-08-05,2,18307.21,330,1,1,1,3,Lost / Churned
CUST6515,2026-02-07,10,100121.11,144,2,4,4,10,Champions
CUST6516,2026-01-25,8,33664.31,157,2,4,2,8,Loyal Customers
CUST6517,2026-05-30,11,104413.75,32,4,4,4,12,Champions
CUST6518,2026-02-26,4,10084.73,125,3,2,1,6,Potential Loyalists
CUST6519,2026-06-21,5,73969.98,10,4,3,4,11,Champions
CUST6520,2024-07-02,2,20078.5,729,1,1,1,3,Lost / Churned
CUST6521,2026-02-15,5,40136.82,136,3,3,2,8,Loyal Customers
CUST6522,2026-03-13,7,46601.24,110,3,3,3,9,Loyal Customers
CUST6523,2026-05-26,4,28556.079999999998,36,4,2,2,8,Loyal Customers
CUST6524,2026-06-29,9,79409.22,2,4,4,4,12,Champions
CUST6525,2026-05-13,10,117209.57,49,4,4,4,12,Champions
CUST6526,2026-04-06,10,114654.29,86,3,4,4,11,Champions
CUST6527,2026-05-21,7,51563.26,41,4,3,3,10,Champions
CUST6528,2026-06-24,9,111300.3,7,4,4,4,12,Champions
CUST6529,2025-06-26,6,64490.8,370,1,3,3,7,Potential Loyalists
CUST6530,2025-07-13,1,30449.16,353,1,1,2,4,At Risk
CUST6531,2026-03-13,4,39040.09,110,3,2,2,7,Potential Loyalists
CUST6532,2026-02-22,8,86763.37,129,3,4,4,11,Champions
CUST6533,2026-05-09,1,8117.99,53,4,1,1,6,Potential Loyalists
CUST6534,2026-03-19,6,68883.71,104,3,3,3,9,Loyal Customers
CUST6535,2026-06-30,5,30445.059999999998,1,4,3,2,9,Loyal Customers
CUST6536,2026-04-21,11,77144.21,71,3,4,4,11,Champions
CUST6537,2025-05-15,5,57799.590000000004,412,1,3,3,7,Potential Loyalists
CUST6538,2025-09-18,1,3824.28,286,1,1,1,3,Lost / Churned
CUST6539,2025-12-30,5,68454.63,183,2,3,3,8,Loyal Customers
CUST6540,2026-03-15,3,11736.11,108,3,2,1,6,Potential Loyalists
CUST6541,2026-03-10,9,95126.81,113,3,4,4,11,Champions
CUST6542,2026-06-24,9,95100.43,7,4,4,4,12,Champions
CUST6543,2025-12-03,4,33571.61,210,2,2,2,6,Potential Loyalists
CUST6544,2026-03-20,4,49356.67,103,3,2,3,8,Loyal Customers
CUST6545,2026-01-17,6,46784.78,165,2,3,3,8,Loyal Customers
CUST6546,2026-02-20,7,81880.1,131,3,3,4,10,Champions
CUST6547,2026-06-30,14,163915.68,1,4,4,4,12,Champions
CUST6548,2026-03-19,8,80422.25,104,3,4,4,11,Champions
CUST6549,2026-01-28,5,67364.95,154,2,3,3,8,Loyal Customers
CUST6550,2026-03-13,7,81674.05,110,3,3,4,10,Champions
CUST6551,2026-04-23,5,31798.25,69,3,3,2,8,Loyal Customers
CUST6552,2026-01-18,14,156025.07,164,2,4,4,10,Champions
CUST6553,2026-05-28,8,53974.78,34,4,4,3,11,Champions
CUST6554,2026-04-08,9,57709.659999999996,84,3,4,3,10,Champions
CUST6555,2026-05-17,2,4220.45,45,4,1,1,6,Potential Loyalists
CUST6556,2025-05-28,6,90750.53,399,1,3,4,8,Loyal Customers
CUST6557,2025-11-11,6,22540.56,232,2,3,1,6,Potential Loyalists
CUST6558,2026-03-11,5,47047.66,112,3,3,3,9,Loyal Customers
CUST6559,2025-10-19,4,28201.8,255,2,2,2,6,Potential Loyalists
CUST6560,2026-05-22,16,136679.63,40,4,4,4,12,Champions
CUST6561,2026-04-13,16,139448.16,79,3,4,4,11,Champions
CUST6562,2025-03-29,1,5776.48,459,1,1,1,3,Lost / Churned
CUST6563,2025-03-10,3,40454.850000000006,478,1,2,2,5,At Risk
CUST6564,2024-06-25,1,23636.73,736,1,1,1,3,Lost / Churned
CUST6565,2025-12-01,5,60001.71,212,2,3,3,8,Loyal Customers
CUST6566,2026-05-15,5,71318.6,47,4,3,4,11,Champions
CUST6567,2024-05-19,2,17077.87,773,1,1,1,3,Lost / Churned
CUST6568,2024-09-20,1,5712.14,649,1,1,1,3,Lost / Churned
CUST6569,2026-05-21,12,85903.69,41,4,4,4,12,Champions
CUST6570,2026-04-13,7,66055.02,79,3,3,3,9,Loyal Customers
CUST6571,2025-04-10,2,25960.79,447,1,1,2,4,At Risk
CUST6572,2026-04-16,9,99401.55,76,3,4,4,11,Champions
CUST6573,2025-12-27,3,37709.7,186,2,2,2,6,Potential Loyalists
CUST6574,2025-08-05,3,21057.4,330,1,2,1,4,At Risk
CUST6575,2026-06-22,11,137475.23,9,4,4,4,12,Champions
CUST6576,2026-05-27,7,39636.869999999995,35,4,3,2,9,Loyal Customers
CUST6577,2026-06-28,9,111630.31,3,4,4,4,12,Champions
CUST6578,2025-09-19,3,15183.73,285,1,2,1,4,At Risk
CUST6579,2026-03-18,3,44492.380000000005,105,3,2,3,8,Loyal Customers
CUST6580,2026-02-21,3,38441.54,130,3,2,2,7,Potential Loyalists
CUST6581,2026-04-28,19,144415.32,64,3,4,4,11,Champions
CUST6582,2026-04-18,8,84274.09,74,3,4,4,11,Champions
CUST6583,2026-01-06,6,51954.75,176,2,3,3,8,Loyal Customers
CUST6584,2026-05-19,11,84014.68,43,4,4,4,12,Champions
CUST6585,2026-04-29,3,27768.78,63,3,2,2,7,Potential Loyalists
CUST6586,2026-04-10,4,30169.79,82,3,2,2,7,Potential Loyalists
CUST6587,2024-11-08,2,5529.46,600,1,1,1,3,Lost / Churned
CUST6588,2026-06-15,17,202436.15,16,4,4,4,12,Champions
CUST6589,2026-02-23,6,45236.8,128,3,3,3,9,Loyal Customers
CUST6590,2026-03-07,7,68892.31,116,3,3,3,9,Loyal Customers
CUST6591,2025-12-22,8,86906.98,191,2,4,4,10,Champions
CUST6592,2026-05-05,7,78394.82,57,3,3,4,10,Champions
CUST6593,2026-03-24,9,72196.35,99,3,4,4,11,Champions
CUST6594,2026-05-09,8,79270.0,53,4,4,4,12,Champions
CUST6595,2026-05-10,6,70970.21,52,4,3,4,11,Champions
CUST6596,2025-11-22,9,52717.909999999996,221,2,4,3,9,Loyal Customers
CUST6597,2025-04-10,5,32633.260000000002,447,1,3,2,6,Potential Loyalists
CUST6598,2025-12-25,2,21307.879999999997,188,2,1,1,4,At Risk
CUST6599,2025-10-10,2,25839.74,264,2,1,2,5,At Risk
CUST6600,2025-12-13,7,63844.48,200,2,3,3,8,Loyal Customers
CUST6601,2025-12-19,4,66947.9,194,2,2,3,7,Potential Loyalists
CUST6602,2026-05-05,5,39726.69,57,3,3,2,8,Loyal Customers
CUST6603,2024-12-06,2,9331.689999999999,572,1,1,1,3,Lost / Churned
CUST6604,2025-09-26,6,67953.93,278,2,3,3,8,Loyal Customers
CUST6605,2026-03-28,6,37751.31,95,3,3,2,8,Loyal Customers
CUST6606,2026-05-20,6,42607.31,42,4,3,2,9,Loyal Customers
CUST6607,2026-02-03,6,33441.8,148,2,3,2,7,Potential Loyalists
CUST6608,2026-05-17,4,34696.77,45,4,2,2,8,Loyal Customers
CUST6609,2024-07-27,1,4046.27,704,1,1,1,3,Lost / Churned
CUST6610,2026-03-08,7,49832.03,115,3,3,3,9,Loyal Customers
CUST6611,2026-05-20,14,141741.91,42,4,4,4,12,Champions
CUST6612,2026-05-03,6,38283.79,59,3,3,2,8,Loyal Customers
CUST6613,2026-01-09,5,21827.22,173,2,3,1,6,Potential Loyalists
CUST6614,2026-06-10,9,72443.39,21,4,4,4,12,Champions
CUST6615,2026-03-13,3,27219.07,110,3,2,2,7,Potential Loyalists
CUST6616,2026-05-15,3,50424.2,47,4,2,3,9,Loyal Customers
CUST6617,2025-08-16,2,24068.25,319,1,1,1,3,Lost / Churned
CUST6618,2024-12-17,2,11827.57,561,1,1,1,3,Lost / Churned
CUST6619,2025-05-27,3,30201.19,400,1,2,2,5,At Risk
CUST6620,2026-06-01,8,66618.09,30,4,4,3,11,Champions
CUST6621,2024-05-17,1,5781.75,775,1,1,1,3,Lost / Churned
CUST6622,2026-01-26,3,28165.190000000002,156,2,2,2,6,Potential Loyalists
CUST6623,2025-09-16,3,7436.2699999999995,288,1,2,1,4,At Risk
CUST6624,2026-03-17,4,54291.99,106,3,2,3,8,Loyal Customers
CUST6625,2026-03-17,7,51173.270000000004,106,3,3,3,9,Loyal Customers
CUST6626,2025-06-08,5,56063.35,388,1,3,3,7,Potential Loyalists
CUST6627,2026-02-23,8,68149.66,128,3,4,3,10,Champions
CUST6628,2026-06-19,15,124203.01999999999,12,4,4,4,12,Champions
CUST6629,2024-02-18,2,9821.77,864,1,1,1,3,Lost / Churned
CUST6630,2026-02-05,7,87443.74,146,2,3,4,9,Loyal Customers
CUST6631,2026-05-03,4,40186.18,59,3,2,2,7,Potential Loyalists
CUST6632,2026-01-01,4,31698.019999999997,181,2,2,2,6,Potential Loyalists
CUST6633,2026-03-07,14,121486.06,116,3,4,4,11,Champions
CUST6634,2026-04-28,8,80544.83,64,3,4,4,11,Champions
CUST6635,2025-01-05,3,45606.1,542,1,2,3,6,Potential Loyalists
CUST6636,2026-01-03,12,93448.41,179,2,4,4,10,Champions
CUST6637,2026-02-03,3,17866.73,148,2,2,1,5,At Risk
CUST6638,2026-06-12,6,47322.100000000006,19,4,3,3,10,Champions
CUST6639,2026-06-01,4,53199.55,30,4,2,3,9,Loyal Customers
CUST6640,2026-06-29,8,53593.06,2,4,4,3,11,Champions
CUST6641,2026-02-23,1,11252.2,128,3,1,1,5,At Risk
CUST6642,2026-06-19,9,122621.31999999999,12,4,4,4,12,Champions
CUST6643,2026-05-31,8,78276.76999999999,31,4,4,4,12,Champions
CUST6644,2025-01-19,2,13000.36,528,1,1,1,3,Lost / Churned
CUST6645,2025-01-26,3,26153.4,521,1,2,2,5,At Risk
CUST6646,2025-11-20,6,60963.32,223,2,3,3,8,Loyal Customers
CUST6647,2026-03-27,3,60080.41,96,3,2,3,8,Loyal Customers
CUST6648,2026-06-09,2,24821.239999999998,22,4,1,2,7,Potential Loyalists
CUST6649,2026-03-17,4,43958.299999999996,106,3,2,2,7,Potential Loyalists
CUST6650,2026-04-09,3,7676.0,83,3,2,1,6,Potential Loyalists
CUST6651,2025-04-11,3,50933.08,446,1,2,3,6,Potential Loyalists
CUST6652,2026-06-29,11,61913.81,2,4,4,3,11,Champions
CUST6653,2025-11-12,8,46905.24,231,2,4,3,9,Loyal Customers
CUST6654,2025-08-12,3,39537.3,323,1,2,2,5,At Risk
CUST6655,2026-03-01,3,9495.25,122,3,2,1,6,Potential Loyalists
CUST6656,2026-06-14,17,171725.74,17,4,4,4,12,Champions
CUST6657,2026-05-12,10,127977.70999999999,50,4,4,4,12,Champions
CUST6658,2026-02-13,4,51407.6,138,2,2,3,7,Potential Loyalists
CUST6659,2026-03-06,7,74620.75,117,3,3,4,10,Champions
CUST6660,2026-06-07,2,18588.4,24,4,1,1,6,Potential Loyalists
CUST6661,2026-06-03,1,7937.08,28,4,1,1,6,Potential Loyalists
CUST6662,2025-01-11,1,18756.28,536,1,1,1,3,Lost / Churned
CUST6663,2024-03-02,1,19548.27,851,1,1,1,3,Lost / Churned
CUST6664,2026-06-22,10,139920.7,9,4,4,4,12,Champions
CUST6665,2024-11-25,2,16159.1,583,1,1,1,3,Lost / Churned
CUST6666,2025-10-16,8,74592.93,258,2,4,4,10,Champions
CUST6667,2025-10-15,7,18634.5,259,2,3,1,6,Potential Loyalists
CUST6668,2026-04-18,10,74258.9,74,3,4,4,11,Champions
CUST6669,2026-06-15,6,43092.58,16,4,3,2,9,Loyal Customers
CUST6670,2025-09-19,6,81760.38,285,1,3,4,8,Loyal Customers
CUST6671,2025-12-19,8,79471.56,194,2,4,4,10,Champions
CUST6672,2026-03-15,7,69022.89,108,3,3,3,9,Loyal Customers
CUST6673,2024-07-10,1,523.77,721,1,1,1,3,Lost / Churned
CUST6674,2026-05-03,4,41096.07,59,3,2,2,7,Potential Loyalists
CUST6675,2025-03-18,4,19035.46,470,1,2,1,4,At Risk
CUST6676,2026-04-13,3,26635.309999999998,79,3,2,2,7,Potential Loyalists
CUST6677,2026-03-07,6,46811.92,116,3,3,3,9,Loyal Customers
CUST6678,2026-04-26,11,99262.68000000001,66,3,4,4,11,Champions
CUST6679,2026-05-21,11,135201.27000000002,41,4,4,4,12,Champions
CUST6680,2026-05-22,10,117988.82,40,4,4,4,12,Champions
CUST6681,2026-01-23,6,31364.26,159,2,3,2,7,Potential Loyalists
CUST6682,2025-12-22,8,62763.880000000005,191,2,4,3,9,Loyal Customers
CUST6683,2025-01-03,1,16220.74,544,1,1,1,3,Lost / Churned
CUST6684,2024-09-22,1,478.13,647,1,1,1,3,Lost / Churned
CUST6685,2025-03-14,5,43580.729999999996,474,1,3,2,6,Potential Loyalists
CUST6686,2025-04-21,3,26973.97,436,1,2,2,5,At Risk
CUST6687,2024-10-29,3,8137.03,610,1,2,1,4,At Risk
CUST6688,2026-06-21,7,70176.22,10,4,3,3,10,Champions
CUST6689,2026-01-03,5,81772.81,179,2,3,4,9,Loyal Customers
CUST6690,2026-05-20,7,47042.33,42,4,3,3,10,Champions
CUST6691,2026-06-22,6,35725.05,9,4,3,2,9,Loyal Customers
CUST6692,2026-06-09,10,104491.23999999999,22,4,4,4,12,Champions
CUST6693,2026-06-04,2,13289.02,27,4,1,1,6,Potential Loyalists
CUST6694,2026-04-25,12,129848.84,67,3,4,4,11,Champions
CUST6695,2024-09-18,1,10493.44,651,1,1,1,3,Lost / Churned
CUST6696,2025-12-05,5,47895.8,208,2,3,3,8,Loyal Customers
CUST6697,2025-07-31,5,75138.54999999999,335,1,3,4,8,Loyal Customers
CUST6698,2026-06-26,14,171127.68,5,4,4,4,12,Champions
CUST6699,2025-11-09,8,80142.98999999999,234,2,4,4,10,Champions
CUST6700,2026-03-04,6,73637.77,119,3,3,4,10,Champions
CUST6701,2025-12-05,9,84169.09,208,2,4,4,10,Champions
CUST6702,2025-11-16,1,24097.38,227,2,1,1,4,At Risk
CUST6703,2025-10-21,3,16246.08,253,2,2,1,5,At Risk
CUST6704,2026-03-16,5,41087.58,107,3,3,2,8,Loyal Customers
CUST6705,2026-01-11,3,37958.86,171,2,2,2,6,Potential Loyalists
CUST6706,2026-05-24,6,77546.03,38,4,3,4,11,Champions
CUST6707,2025-12-07,3,24138.19,206,2,2,1,5,At Risk
CUST6708,2026-02-16,6,43650.53,135,3,3,2,8,Loyal Customers
CUST6709,2025-08-29,3,23575.74,306,1,2,1,4,At Risk
CUST6710,2025-07-26,5,78195.42,340,1,3,4,8,Loyal Customers
CUST6711,2026-06-06,11,115769.12,25,4,4,4,12,Champions
CUST6712,2025-04-16,4,33322.06,441,1,2,2,5,At Risk
CUST6713,2026-06-11,6,81570.98999999999,20,4,3,4,11,Champions
CUST6714,2024-12-21,3,7147.280000000001,557,1,2,1,4,At Risk
CUST6715,2024-10-16,1,10289.43,623,1,1,1,3,Lost / Churned
CUST6716,2026-02-13,8,44444.270000000004,138,2,4,3,9,Loyal Customers
CUST6717,2025-08-29,1,23533.92,306,1,1,1,3,Lost / Churned
CUST6718,2025-12-15,8,106248.26000000001,198,2,4,4,10,Champions
CUST6719,2026-02-01,6,62645.41,150,2,3,3,8,Loyal Customers
CUST6720,2024-09-13,3,10141.75,656,1,2,1,4,At Risk
CUST6721,2026-02-13,5,50895.09,138,2,3,3,8,Loyal Customers
CUST6722,2025-11-02,6,83709.27,241,2,3,4,9,Loyal Customers
CUST6723,2026-05-08,9,142941.57,54,4,4,4,12,Champions
CUST6724,2026-01-21,2,38695.59,161,2,1,2,5,At Risk
CUST6725,2026-05-03,7,52036.28,59,3,3,3,9,Loyal Customers
CUST6726,2025-06-05,4,35061.270000000004,391,1,2,2,5,At Risk
CUST6727,2026-05-26,6,99168.27,36,4,3,4,11,Champions
CUST6728,2026-05-22,2,14708.18,40,4,1,1,6,Potential Loyalists
CUST6729,2026-05-11,7,78040.01000000001,51,4,3,4,11,Champions
CUST6730,2026-05-18,11,120389.21,44,4,4,4,12,Champions
CUST6731,2025-12-01,2,12087.3,212,2,1,1,4,At Risk
CUST6732,2026-06-15,6,50349.13,16,4,3,3,10,Champions
CUST6733,2026-06-27,15,128452.9,4,4,4,4,12,Champions
CUST6734,2025-12-08,12,108635.39,205,2,4,4,10,Champions
CUST6735,2025-10-18,1,20979.39,256,2,1,1,4,At Risk
CUST6736,2025-10-11,5,37930.29,263,2,3,2,7,Potential Loyalists
CUST6737,2025-11-29,3,15188.720000000001,214,2,2,1,5,At Risk
CUST6738,2026-02-25,7,66758.92,126,3,3,3,9,Loyal Customers
CUST6739,2026-05-26,5,53812.59,36,4,3,3,10,Champions
CUST6740,2026-06-03,6,64816.18,28,4,3,3,10,Champions
CUST6741,2025-12-15,6,47851.03,198,2,3,3,8,Loyal Customers
CUST6742,2025-03-04,4,44336.77,484,1,2,2,5,At Risk
CUST6743,2025-07-18,7,70456.14,348,1,3,3,7,Potential Loyalists
CUST6744,2026-01-19,5,39754.1,163,2,3,2,7,Potential Loyalists
CUST6745,2026-04-13,4,29358.72,79,3,2,2,7,Potential Loyalists
CUST6746,2025-10-16,2,11836.02,258,2,1,1,4,At Risk
CUST6747,2026-01-15,13,128448.32,167,2,4,4,10,Champions
CUST6748,2025-08-29,1,2126.67,306,1,1,1,3,Lost / Churned
CUST6749,2025-06-17,3,56270.64,379,1,2,3,6,Potential Loyalists
CUST6750,2026-05-05,12,134052.72999999998,57,3,4,4,11,Champions
CUST6751,2026-05-02,3,24510.43,60,3,2,1,6,Potential Loyalists
CUST6752,2026-04-29,4,24190.19,63,3,2,1,6,Potential Loyalists
CUST6753,2026-06-13,2,10831.58,18,4,1,1,6,Potential Loyalists
CUST6754,2026-01-14,4,67393.39,168,2,2,3,7,Potential Loyalists
CUST6755,2025-03-02,1,5800.11,486,1,1,1,3,Lost / Churned
CUST6756,2026-06-30,2,27128.17,1,4,1,2,7,Potential Loyalists
CUST6757,2026-02-21,5,34873.75,130,3,3,2,8,Loyal Customers
CUST6758,2026-05-21,5,33349.76,41,4,3,2,9,Loyal Customers
CUST6759,2026-06-27,5,54976.130000000005,4,4,3,3,10,Champions
CUST6760,2026-06-23,3,38241.53,8,4,2,2,8,Loyal Customers
CUST6761,2024-08-20,1,21412.4,680,1,1,1,3,Lost / Churned
CUST6762,2026-02-14,7,70155.19,137,2,3,3,8,Loyal Customers
CUST6763,2026-02-13,3,39360.06,138,2,2,2,6,Potential Loyalists
CUST6764,2025-09-26,2,18000.57,278,2,1,1,4,At Risk
CUST6765,2026-03-28,4,27663.36,95,3,2,2,7,Potential Loyalists
CUST6766,2025-01-13,3,37115.15,534,1,2,2,5,At Risk
CUST6767,2026-06-06,4,37306.84,25,4,2,2,8,Loyal Customers
CUST6768,2024-11-25,1,2890.04,583,1,1,1,3,Lost / Churned
CUST6769,2025-10-14,3,25060.84,260,2,2,2,6,Potential Loyalists
CUST6770,2025-11-08,2,11380.09,235,2,1,1,4,At Risk
CUST6771,2026-03-07,6,60724.11,116,3,3,3,9,Loyal Customers
CUST6772,2026-06-18,6,71236.75,13,4,3,4,11,Champions
CUST6773,2026-01-01,4,56249.57,181,2,2,3,7,Potential Loyalists
CUST6774,2026-04-19,3,43395.06,73,3,2,2,7,Potential Loyalists
CUST6775,2025-02-02,8,80984.29,514,1,4,4,9,Loyal Customers
CUST6776,2025-07-17,6,63119.47,349,1,3,3,7,Potential Loyalists
CUST6777,2026-06-22,11,133301.48,9,4,4,4,12,Champions
CUST6778,2024-08-27,1,15020.54,673,1,1,1,3,Lost / Churned
CUST6779,2024-12-18,2,40373.899999999994,560,1,1,2,4,At Risk
CUST6780,2026-01-03,8,50889.1,179,2,4,3,9,Loyal Customers
CUST6781,2026-06-28,10,127129.53,3,4,4,4,12,Champions
CUST6782,2025-12-23,3,34016.01,190,2,2,2,6,Potential Loyalists
CUST6783,2026-02-20,2,10273.32,131,3,1,1,5,At Risk
CUST6784,2026-05-08,5,46921.69,54,4,3,3,10,Champions
CUST6785,2026-05-11,4,30828.94,51,4,2,2,8,Loyal Customers
CUST6786,2026-06-06,8,89694.44,25,4,4,4,12,Champions
CUST6787,2026-01-12,3,11541.33,170,2,2,1,5,At Risk
CUST6788,2026-05-24,1,7450.21,38,4,1,1,6,Potential Loyalists
CUST6789,2025-06-09,1,6229.29,387,1,1,1,3,Lost / Churned
CUST6790,2026-03-31,8,67598.86,92,3,4,3,10,Champions
CUST6791,2026-04-09,7,91686.75,83,3,3,4,10,Champions
CUST6792,2025-07-12,3,18559.35,354,1,2,1,4,At Risk
CUST6793,2026-01-22,9,101441.86,160,2,4,4,10,Champions
CUST6794,2025-06-19,2,9718.07,377,1,1,1,3,Lost / Churned
CUST6795,2024-06-23,2,20132.17,738,1,1,1,3,Lost / Churned
CUST6796,2026-04-18,7,66093.78,74,3,3,3,9,Loyal Customers
CUST6797,2026-05-21,3,21923.5,41,4,2,1,7,Potential Loyalists
CUST6798,2025-06-02,4,14636.09,394,1,2,1,4,At Risk
CUST6799,2025-11-10,5,48816.64,233,2,3,3,8,Loyal Customers
CUST6800,2025-06-10,1,5528.82,386,1,1,1,3,Lost / Churned
CUST6801,2025-09-30,3,23648.17,274,2,2,1,5,At Risk
CUST6802,2025-07-30,3,46366.93,336,1,2,3,6,Potential Loyalists
CUST6803,2026-04-13,5,25834.87,79,3,3,2,8,Loyal Customers
CUST6804,2026-05-12,19,156152.49,50,4,4,4,12,Champions
CUST6805,2026-04-15,12,95795.82,77,3,4,4,11,Champions
CUST6806,2025-07-24,4,35943.68,342,1,2,2,5,At Risk
CUST6807,2024-10-19,4,47666.56,620,1,2,3,6,Potential Loyalists
CUST6808,2026-05-24,5,35134.81,38,4,3,2,9,Loyal Customers
CUST6809,2025-01-29,1,5159.98,518,1,1,1,3,Lost / Churned
CUST6810,2024-09-17,3,40830.97,652,1,2,2,5,At Risk
CUST6811,2025-11-25,6,70240.65000000001,218,2,3,3,8,Loyal Customers
CUST6812,2026-05-05,6,57753.9,57,3,3,3,9,Loyal Customers
CUST6813,2026-03-12,2,26716.07,111,3,1,2,6,Potential Loyalists
CUST6814,2025-11-23,4,49447.22,220,2,2,3,7,Potential Loyalists
CUST6815,2026-06-07,10,124483.37,24,4,4,4,12,Champions
CUST6816,2026-06-20,9,117541.23999999999,11,4,4,4,12,Champions
CUST6817,2026-04-07,6,69683.38,85,3,3,3,9,Loyal Customers
CUST6818,2026-04-10,6,52356.229999999996,82,3,3,3,9,Loyal Customers
CUST6819,2025-06-19,3,27785.16,377,1,2,2,5,At Risk
CUST6820,2026-02-08,5,45935.26,143,2,3,3,8,Loyal Customers
CUST6821,2025-12-07,9,82808.02,206,2,4,4,10,Champions
CUST6822,2026-06-25,16,144476.89,6,4,4,4,12,Champions
CUST6823,2026-01-18,4,27875.3,164,2,2,2,6,Potential Loyalists
CUST6824,2025-12-08,5,25122.629999999997,205,2,3,2,7,Potential Loyalists
CUST6825,2025-06-21,3,32386.35,375,1,2,2,5,At Risk
CUST6826,2026-04-24,7,52060.86,68,3,4,3,10,Champions
CUST6827,2026-01-14,5,24869.96,168,2,3,2,7,Potential Loyalists
CUST6828,2025-05-02,2,12136.630000000001,425,1,1,1,3,Lost / Churned
CUST6829,2026-03-28,5,48079.05,95,3,3,3,9,Loyal Customers
CUST6830,2025-10-08,4,64129.649999999994,266,2,2,3,7,Potential Loyalists
CUST6831,2026-05-17,2,11129.990000000002,45,4,1,1,6,Potential Loyalists
CUST6832,2026-05-07,3,11991.05,55,3,2,1,6,Potential Loyalists
CUST6833,2026-06-26,4,56507.380000000005,5,4,2,3,9,Loyal Customers
CUST6834,2026-02-08,4,54016.92,143,2,2,3,7,Potential Loyalists
CUST6835,2026-02-08,2,18662.29,143,2,1,1,4,At Risk
CUST6836,2026-03-31,4,48513.75,92,3,2,3,8,Loyal Customers
CUST6837,2026-05-12,6,79877.85,50,4,3,4,11,Champions
CUST6838,2026-06-16,4,23923.05,15,4,2,1,7,Potential Loyalists
CUST6839,2026-04-02,8,87433.33,90,3,4,4,11,Champions
CUST6840,2026-01-04,7,81965.91,178,2,4,4,10,Champions
CUST6841,2026-02-12,7,41076.450000000004,139,2,4,2,8,Loyal Customers
CUST6842,2026-06-04,6,43395.69,27,4,3,2,9,Loyal Customers
CUST6843,2025-04-26,2,20327.39,431,1,1,1,3,Lost / Churned
CUST6844,2025-03-26,6,50280.85,462,1,3,3,7,Potential Loyalists
CUST6845,2025-12-15,9,84927.86,198,2,4,4,10,Champions
CUST6846,2026-06-07,6,39568.88,24,4,3,2,9,Loyal Customers
CUST6847,2026-01-24,3,34763.65,158,2,2,2,6,Potential Loyalists
CUST6848,2026-01-11,3,33569.16,171,2,2,2,6,Potential Loyalists
CUST6849,2025-09-18,5,77305.31,286,1,3,4,8,Loyal Customers
CUST6850,2025-04-14,4,20938.96,443,1,2,1,4,At Risk
CUST6851,2026-06-12,2,15784.54,19,4,1,1,6,Potential Loyalists
CUST6852,2026-03-10,5,46231.86,113,3,3,3,9,Loyal Customers
CUST6853,2026-06-13,8,63395.08,18,4,4,3,11,Champions
CUST6854,2026-04-19,2,1414.1,73,3,1,1,5,At Risk
CUST6855,2026-01-14,6,74186.52,168,2,3,4,9,Loyal Customers
CUST6856,2026-03-15,12,116224.56,108,3,4,4,11,Champions
CUST6857,2025-06-17,7,54814.06,379,1,4,3,8,Loyal Customers
CUST6858,2026-04-10,3,23641.71,82,3,2,1,6,Potential Loyalists
CUST6859,2025-10-31,5,48722.61,243,2,3,3,8,Loyal Customers
CUST6860,2026-05-26,11,147565.5,36,4,4,4,12,Champions
CUST6861,2026-01-20,10,84061.53,162,2,4,4,10,Champions
CUST6862,2026-06-28,9,72354.77,3,4,4,4,12,Champions
CUST6863,2026-02-22,3,25216.81,129,3,2,2,7,Potential Loyalists
CUST6864,2025-06-28,3,32122.42,368,1,2,2,5,At Risk
CUST6865,2025-12-17,2,28942.21,196,2,1,2,5,At Risk
CUST6866,2026-04-04,5,41570.6,88,3,3,2,8,Loyal Customers
CUST6867,2026-03-15,3,33403.26,108,3,2,2,7,Potential Loyalists
CUST6868,2025-07-27,2,39946.32,339,1,1,2,4,At Risk
CUST6869,2024-11-03,3,25785.739999999998,605,1,2,2,5,At Risk
CUST6870,2026-03-02,2,13681.0,121,3,1,1,5,At Risk
CUST6871,2025-05-15,1,10480.53,412,1,1,1,3,Lost / Churned
CUST6872,2025-11-17,4,22387.07,226,2,2,1,5,At Risk
CUST6873,2026-01-21,1,3627.2,161,2,1,1,4,At Risk
CUST6874,2026-05-17,7,63383.380000000005,45,4,4,3,11,Champions
CUST6875,2025-04-07,1,8917.91,450,1,1,1,3,Lost / Churned
CUST6876,2024-06-09,1,15121.0,752,1,1,1,3,Lost / Churned
CUST6877,2026-04-29,3,58199.47,63,3,2,3,8,Loyal Customers
CUST6878,2025-08-15,4,29955.809999999998,320,1,2,2,5,At Risk
CUST6879,2026-03-24,7,58608.94,99,3,4,3,10,Champions
CUST6880,2024-11-20,2,19237.66,588,1,1,1,3,Lost / Churned
CUST6881,2025-09-04,3,25704.649999999998,300,1,2,2,5,At Risk
CUST6882,2026-06-06,11,105220.22,25,4,4,4,12,Champions
CUST6883,2026-01-04,5,72874.54,178,2,3,4,9,Loyal Customers
CUST6884,2025-11-17,2,18899.79,226,2,1,1,4,At Risk
CUST6885,2025-07-01,3,29896.55,365,1,2,2,5,At Risk
CUST6886,2025-11-13,6,45705.479999999996,230,2,3,3,8,Loyal Customers
